Order,part number,total amount
1039718,JZZ-01661,120.0
1039718,KAX-00168,600.0
1039718,KMU-00062,6000.0
1039718,KMU-00103,600.0
1039718,KMU-00159,1200.0
1039718,KMU-00236,600.0
1039718,KP7-00012,1800.0
1039718,KP7-00022,1200.0
1039718,KP7-00085,3600.0
1039718,KPH-00564,600.0
1039718,KPH-00598,1800.0
1039718,KTV-00036,1200.0
1039718,KVH-00077,600.0
1039718,KVH-00144,1200.0
1039718,OTO-00023,1200.0
1039718,OTO-00044,0.0
1039718,PZZ-02739,600.0
1039718,TFD-00049,600.0
1039718,TN4-00036,1200.0
1039718,TN4-00053,600.0
1039718,TOZ-00058,600.0
1039718,TPH-00094,1200.0
1039718,TPH-00136,600.0
1039718,TZE-00014,600.0
1039718,TZE-00015,600.0
1039718,WDR-00012,1200.0
1039718,WDR-00014,3000.0
1039718,WDR-00015,4800.0
1039718,WDR-00029,600.0
1039718,WP7-00009,600.0
1039718,WP7-00019,1200.0
1039718,WP7-00050,600.0
1039718,WP7-00073,600.0
1039718,WP7-00105,600.0
1039718,WS43-00004,600.0
1039718,WVH-00066,600.0
1039718,WVH-00067,600.0
1039718,WVH-00232,600.0
1039718,WVH-00830,600.0
1039718,WVH-00868,600.0
1039718,WYA-00107,600.0
1039718,WYA-00210,1200.0
1039718,WYA-00534,600.0
1039719,DD2-00024,3600.0
1039719,DNP-00027,0.0
1039719,DOZ-00022,600.0
1039719,DOZ-00076,1200.0
1039719,DVH-00007,600.0
1039719,DVH-00198,600.0
1039719,FMU-00170,600.0
1039719,HULP-00531,0.0
1039719,HULP-01384,1.8
1039719,HZZ-00245,600.0
1039719,IAD-00313,1200.0
1039719,IAD-00340,600.0
1039719,IFD-00043,600.0
1039719,ILT-00200,600.0
1039719,ISG-00259,1200.0
1039719,ITI-01248,600.0
1039719,IZZ-00221,600.0
1039719,IZZ-00222,600.0
1039719,JZZ-01661,120.0
1039719,KAX-00168,600.0
1039719,KMU-00062,6000.0
1039719,KMU-00103,600.0
1039719,KMU-00159,1200.0
1039719,KMU-00236,600.0
1039719,KP7-00012,1800.0
1039719,KP7-00022,1200.0
1039719,KP7-00085,3600.0
1039719,KPH-00564,600.0
1039719,KPH-00598,1800.0
1039719,KTV-00036,1200.0
1039719,KVH-00077,600.0
1039719,KVH-00144,1200.0
1039719,OTO-00023,1200.0
1039719,OTO-00044,0.0
1039719,PZZ-02739,600.0
1039719,TFD-00049,600.0
1039719,TN4-00036,1200.0
1039719,TN4-00053,600.0
1039719,TOZ-00058,600.0
1039719,TPH-00094,1200.0
1039719,TPH-00136,600.0
1039719,TZE-00014,600.0
1039719,TZE-00015,600.0
1039719,WDR-00012,1200.0
1039719,WDR-00014,3000.0
1039719,WDR-00015,4800.0
1039719,WDR-00029,600.0
1039719,WP7-00009,600.0
1039719,WP7-00019,1200.0
1039719,WP7-00050,600.0
1039719,WP7-00073,600.0
1039719,WP7-00105,600.0
1039719,WS43-00004,600.0
1039719,WVH-00066,600.0
1039719,WVH-00067,600.0
1039719,WVH-00232,600.0
1039719,WVH-00830,600.0
1039719,WVH-00868,600.0
1039719,WYA-00107,600.0
1039719,WYA-00210,1200.0
1039719,WYA-00534,600.0
1039720,DD2-00024,3600.0
1039720,DNP-00027,0.0
1039720,DOZ-00022,600.0
1039720,DOZ-00076,1200.0
1039720,DVH-00007,600.0
1039720,DVH-00198,600.0
1039720,FMU-00170,600.0
1039720,HULP-00531,0.0
1039720,HULP-01384,1.8
1039720,HZZ-00245,600.0
1039720,IAD-00313,1200.0
1039720,IAD-00340,600.0
1039720,IFD-00043,600.0
1039720,ILT-00200,600.0
1039720,ISG-00259,1200.0
1039720,ITI-01248,600.0
1039720,IZZ-00221,600.0
1039720,IZZ-00222,600.0
1039720,JZZ-01661,120.0
1039720,KAX-00168,600.0
1039720,KMU-00062,6000.0
1039720,KMU-00103,600.0
1039720,KMU-00159,1200.0
1039720,KMU-00236,600.0
1039720,KP7-00012,1800.0
1039720,KP7-00022,1200.0
1039720,KP7-00085,3600.0
1039720,KPH-00564,600.0
1039720,KPH-00598,1800.0
1039720,KTV-00036,1200.0
1039720,KVH-00077,600.0
1039720,KVH-00144,1200.0
1039720,OTO-00023,1200.0
1039720,OTO-00044,0.0
1039720,PZZ-02739,600.0
1039720,TFD-00049,600.0
1039720,TN4-00036,1200.0
1039720,TN4-00053,600.0
1039720,TOZ-00058,600.0
1039720,TPH-00094,1200.0
1039720,TPH-00136,600.0
1039720,TZE-00014,600.0
1039720,TZE-00015,600.0
1039720,WDR-00012,1200.0
1039720,WDR-00014,3000.0
1039720,WDR-00015,4800.0
1039720,WDR-00029,600.0
1039720,WP7-00009,600.0
1039720,WP7-00019,1200.0
1039720,WP7-00050,600.0
1039720,WP7-00073,600.0
1039720,WP7-00105,600.0
1039720,WS43-00004,600.0
1039720,WVH-00066,600.0
1039720,WVH-00067,600.0
1039720,WVH-00232,600.0
1039720,WVH-00830,600.0
1039720,WVH-00868,600.0
1039720,WYA-00107,600.0
1039720,WYA-00210,1200.0
1039720,WYA-00534,600.0
1039721,DD2-00024,0.0
1039721,DNP-00027,3600.0
1039721,DOZ-00022,600.0
1039721,DOZ-00076,1200.0
1039721,DVH-00007,600.0
1039721,DVH-00198,600.0
1039721,FMU-00170,600.0
1039721,HULP-00531,0.0
1039721,HULP-01384,1.8
1039721,HZZ-00245,600.0
1039721,IAD-00313,1200.0
1039721,IAD-00340,600.0
1039721,IFD-00043,600.0
1039721,ILT-00200,600.0
1039721,ISG-00259,1200.0
1039721,ITI-01248,600.0
1039721,IZZ-00221,600.0
1039721,IZZ-00222,600.0
1039721,JZZ-01661,120.0
1039721,KAX-00168,600.0
1039721,KMU-00062,6000.0
1039721,KMU-00103,600.0
1039721,KMU-00159,1200.0
1039721,KMU-00236,600.0
1039721,KP7-00012,1800.0
1039721,KP7-00022,1200.0
1039721,KP7-00085,3600.0
1039721,KPH-00564,600.0
1039721,KPH-00598,1800.0
1039721,KTV-00036,1200.0
1039721,KVH-00077,600.0
1039721,KVH-00144,1200.0
1039721,OTO-00023,1200.0
1039721,OTO-00044,0.0
1039721,PZZ-02739,600.0
1039721,TFD-00049,600.0
1039721,TN4-00036,1200.0
1039721,TN4-00053,600.0
1039721,TOZ-00058,600.0
1039721,TPH-00094,1200.0
1039721,TPH-00136,600.0
1039721,TZE-00014,600.0
1039721,TZE-00015,600.0
1039721,WDR-00012,1200.0
1039721,WDR-00014,3000.0
1039721,WDR-00015,4800.0
1039721,WDR-00029,600.0
1039721,WP7-00009,600.0
1039721,WP7-00019,1200.0
1039721,WP7-00050,600.0
1039721,WP7-00073,600.0
1039721,WP7-00105,600.0
1039721,WS43-00004,600.0
1039721,WVH-00066,600.0
1039721,WVH-00067,600.0
1039721,WVH-00232,600.0
1039721,WVH-00830,600.0
1039721,WVH-00868,600.0
1039721,WYA-00107,600.0
1039721,WYA-00210,1200.0
1039721,WYA-00534,600.0
1039722,DD2-00024,3600.0
1039722,DNP-00027,0.0
1039722,DOZ-00022,600.0
1039722,DOZ-00076,1200.0
1039722,DVH-00007,600.0
1039722,DVH-00198,600.0
1039722,FMU-00170,600.0
1039722,HULP-00531,0.0
1039722,HULP-01384,1.8
1039722,HZZ-00245,600.0
1039722,IAD-00313,1200.0
1039722,IAD-00340,600.0
1039722,IFD-00043,600.0
1039722,ILT-00200,600.0
1039722,ISG-00259,1200.0
1039722,ITI-01248,600.0
1039722,IZZ-00221,600.0
1039722,IZZ-00222,600.0
1039722,JZZ-01661,120.0
1039722,KAX-00168,600.0
1039722,KMU-00062,6000.0
1039722,KMU-00103,600.0
1039722,KMU-00159,1200.0
1039722,KMU-00236,600.0
1039722,KP7-00012,1800.0
1039722,KP7-00022,1200.0
1039722,KP7-00085,3600.0
1039722,KPH-00564,600.0
1039722,KPH-00598,1800.0
1039722,KTV-00036,1200.0
1039722,KVH-00077,600.0
1039722,KVH-00144,1200.0
1039722,OTO-00023,1200.0
1039722,OTO-00044,0.0
1039722,PZZ-02739,600.0
1039722,TFD-00049,600.0
1039722,TN4-00036,1200.0
1039722,TN4-00053,600.0
1039722,TOZ-00058,600.0
1039722,TPH-00094,1200.0
1039722,TPH-00136,600.0
1039722,TZE-00014,600.0
1039722,TZE-00015,600.0
1039722,WDR-00012,1200.0
1039722,WDR-00014,3000.0
1039722,WDR-00015,4800.0
1039722,WDR-00029,600.0
1039722,WP7-00009,600.0
1039722,WP7-00019,1200.0
1039722,WP7-00050,600.0
1039722,WP7-00073,600.0
1039722,WP7-00105,600.0
1039722,WS43-00004,600.0
1039722,WVH-00066,600.0
1039722,WVH-00067,600.0
1039722,WVH-00232,600.0
1039722,WVH-00830,600.0
1039722,WVH-00868,600.0
1039722,WYA-00107,600.0
1039722,WYA-00210,1200.0
1039722,WYA-00534,600.0
1039723,DD2-00024,3600.0
1039723,DNP-00027,0.0
1039723,DOZ-00022,600.0
1039723,DOZ-00076,1200.0
1039723,DVH-00007,600.0
1039723,DVH-00198,600.0
1039723,FMU-00170,600.0
1039723,HULP-00531,0.0
1039723,HULP-01384,1.8
1039723,HZZ-00245,600.0
1039723,IAD-00313,1200.0
1039723,IAD-00340,600.0
1039723,IFD-00043,600.0
1039723,ILT-00200,600.0
1039723,ISG-00259,1200.0
1039723,ITI-01248,600.0
1039723,IZZ-00221,600.0
1039723,IZZ-00222,600.0
1039723,JZZ-01661,120.0
1039723,KAX-00168,600.0
1039723,KMU-00062,6000.0
1039723,KMU-00103,600.0
1039723,KMU-00159,1200.0
1039723,KMU-00236,600.0
1039723,KP7-00012,1800.0
1039723,KP7-00022,1200.0
1039723,KP7-00085,3600.0
1039723,KPH-00564,600.0
1039723,KPH-00598,1800.0
1039723,KTV-00036,1200.0
1039723,KVH-00077,600.0
1039723,KVH-00144,1200.0
1039723,OTO-00023,1200.0
1039723,OTO-00044,0.0
1039723,PZZ-02739,600.0
1039723,TFD-00049,600.0
1039723,TN4-00036,1200.0
1039723,TN4-00053,600.0
1039723,TOZ-00058,600.0
1039723,TPH-00094,1200.0
1039723,TPH-00136,600.0
1039723,TZE-00014,600.0
1039723,TZE-00015,600.0
1039723,WDR-00012,1200.0
1039723,WDR-00014,3000.0
1039723,WDR-00015,4800.0
1039723,WDR-00029,600.0
1039723,WP7-00009,600.0
1039723,WP7-00019,1200.0
1039723,WP7-00050,600.0
1039723,WP7-00073,600.0
1039723,WP7-00105,600.0
1039723,WS43-00004,600.0
1039723,WVH-00066,600.0
1039723,WVH-00067,600.0
1039723,WVH-00232,600.0
1039723,WVH-00830,600.0
1039723,WVH-00868,600.0
1039723,WYA-00107,600.0
1039723,WYA-00210,1200.0
1039723,WYA-00534,600.0
1039724,DD2-00024,3600.0
1039724,DNP-00027,0.0
1039724,DOZ-00022,600.0
1039724,DOZ-00076,1200.0
1039724,DVH-00007,600.0
1039724,DVH-00198,600.0
1039724,FMU-00170,600.0
1039724,HULP-00531,0.0
1039724,HULP-01384,1.8
1039724,HZZ-00245,600.0
1039724,IAD-00313,1200.0
1039724,IAD-00340,600.0
1039724,IFD-00043,600.0
1039724,ILT-00200,600.0
1039724,ISG-00259,1200.0
1039724,ITI-01248,600.0
1039724,IZZ-00221,600.0
1039724,IZZ-00222,600.0
1039724,JZZ-01661,120.0
1039724,KAX-00168,600.0
1039724,KMU-00062,6000.0
1039724,KMU-00103,600.0
1039724,KMU-00159,1200.0
1039724,KMU-00236,600.0
1039724,KP7-00012,1800.0
1039724,KP7-00022,1200.0
1039724,KP7-00085,3600.0
1039724,KPH-00564,600.0
1039724,KPH-00598,1800.0
1039724,KTV-00036,1200.0
1039724,KVH-00077,600.0
1039724,KVH-00144,1200.0
1039724,OTO-00023,1200.0
1039724,OTO-00044,0.0
1039724,PZZ-02739,600.0
1039724,TFD-00049,600.0
1039724,TN4-00036,1200.0
1039724,TN4-00053,600.0
1039724,TOZ-00058,600.0
1039724,TPH-00094,1200.0
1039724,TPH-00136,600.0
1039724,TZE-00014,600.0
1039724,TZE-00015,600.0
1039724,WDR-00012,1200.0
1039724,WDR-00014,3000.0
1039724,WDR-00015,4800.0
1039724,WDR-00029,600.0
1039724,WP7-00009,600.0
1039724,WP7-00019,1200.0
1039724,WP7-00050,600.0
1039724,WP7-00073,600.0
1039724,WP7-00105,600.0
1039724,WS43-00004,600.0
1039724,WVH-00066,600.0
1039724,WVH-00067,600.0
1039724,WVH-00232,600.0
1039724,WVH-00830,600.0
1039724,WVH-00868,600.0
1039724,WYA-00107,600.0
1039724,WYA-00210,1200.0
1039724,WYA-00534,600.0
1039725,DD2-00024,3600.0
1039725,DNP-00027,0.0
1039725,DOZ-00022,600.0
1039725,DOZ-00076,1200.0
1039725,DVH-00007,600.0
1039725,DVH-00198,600.0
1039725,FMU-00170,600.0
1039725,HULP-00531,0.0
1039725,HULP-01384,1.8
1039725,HZZ-00245,600.0
1039725,IAD-00313,1200.0
1039725,IAD-00340,600.0
1039725,IFD-00043,600.0
1039725,ILT-00200,600.0
1039725,ISG-00259,1200.0
1039725,ITI-01248,600.0
1039725,IZZ-00221,600.0
1039725,IZZ-00222,600.0
1039725,JZZ-01661,120.0
1039725,KAX-00168,600.0
1039725,KMU-00062,6000.0
1039725,KMU-00103,600.0
1039725,KMU-00159,1200.0
1039725,KMU-00236,600.0
1039725,KP7-00012,1800.0
1039725,KP7-00022,1200.0
1039725,KP7-00085,3600.0
1039725,KPH-00564,600.0
1039725,KPH-00598,1800.0
1039725,KTV-00036,1200.0
1039725,KVH-00077,600.0
1039725,KVH-00144,1200.0
1039725,OTO-00023,1200.0
1039725,OTO-00044,0.0
1039725,PZZ-02739,600.0
1039725,TFD-00049,600.0
1039725,TN4-00036,1200.0
1039725,TN4-00053,600.0
1039725,TOZ-00058,600.0
1039725,TPH-00094,1200.0
1039725,TPH-00136,600.0
1039725,TZE-00014,600.0
1039725,TZE-00015,600.0
1039725,WDR-00012,1200.0
1039725,WDR-00014,3000.0
1039725,WDR-00015,4800.0
1039725,WDR-00029,600.0
1039725,WP7-00009,600.0
1039725,WP7-00019,1200.0
1039725,WP7-00050,600.0
1039725,WP7-00073,600.0
1039725,WP7-00105,600.0
1039725,WS43-00004,600.0
1039725,WVH-00066,600.0
1039725,WVH-00067,600.0
1039725,WVH-00232,600.0
1039725,WVH-00830,600.0
1039725,WVH-00868,600.0
1039725,WYA-00107,600.0
1039725,WYA-00210,1200.0
1039725,WYA-00534,600.0
1039726,DD2-00024,5280.0
1039726,DNP-00027,0.0
1039726,DOZ-00022,880.0
1039726,DOZ-00076,1760.0
1039726,DVH-00007,880.0
1039726,DVH-00198,880.0
1039726,FMU-00170,880.0
1039726,HULP-00531,0.0
1039726,HULP-01384,2.64
1039726,HZZ-00245,880.0
1039726,IAD-00313,1760.0
1039726,IAD-00340,880.0
1039726,IFD-00043,880.0
1039726,ILT-00200,880.0
1039726,ISG-00259,1760.0
1039726,ITI-01248,880.0
1039726,IZZ-00221,880.0
1039726,IZZ-00222,880.0
1039726,JZZ-01661,176.0
1039726,KAX-00168,880.0
1039726,KMU-00062,8800.0
1039726,KMU-00103,880.0
1039726,KMU-00159,1760.0
1039726,KMU-00236,880.0
1039726,KP7-00012,2640.0
1039726,KP7-00022,1760.0
1039726,KP7-00085,5280.0
1039726,KPH-00564,880.0
1039726,KPH-00598,2640.0
1039726,KTV-00036,1760.0
1039726,KVH-00077,880.0
1039726,KVH-00144,1760.0
1039726,OTO-00023,1760.0
1039726,OTO-00044,0.0
1039726,PZZ-02739,880.0
1039726,TFD-00049,880.0
1039726,TN4-00036,1760.0
1039726,TN4-00053,880.0
1039726,TOZ-00058,880.0
1039726,TPH-00094,1760.0
1039726,TPH-00136,880.0
1039726,TZE-00014,880.0
1039726,TZE-00015,880.0
1039726,WDR-00012,1760.0
1039726,WDR-00014,4400.0
1039726,WDR-00015,7040.0
1039726,WDR-00029,880.0
1039726,WP7-00009,880.0
1039726,WP7-00019,1760.0
1039726,WP7-00050,880.0
1039726,WP7-00073,880.0
1039726,WP7-00105,880.0
1039726,WS43-00004,880.0
1039726,WVH-00066,880.0
1039726,WVH-00067,880.0
1039726,WVH-00232,880.0
1039726,WVH-00830,880.0
1039726,WVH-00868,880.0
1039726,WYA-00107,880.0
1039726,WYA-00210,1760.0
1039726,WYA-00534,880.0
1039727,DD2-00024,816.0
1039727,DNP-00027,0.0
1039727,DOZ-00022,136.0
1039727,DOZ-00076,272.0
1039727,DVH-00007,136.0
1039727,DVH-00198,136.0
1039727,FMU-00170,136.0
1039727,FMU-00198,136.0
1039727,HZZ-00244,136.0
1039727,IAD-00339,136.0
1039727,IAD-00365,136.0
1039727,ILT-00200,136.0
1039727,ISG-00259,272.0
1039727,ITI-01212,136.0
1039727,IZZ-00221,136.0
1039727,IZZ-00222,136.0
1039727,JZZ-01661,34.0
1039727,KMU-00062,1360.0
1039727,KMU-00103,136.0
1039727,KMU-00159,272.0
1039727,KMU-00236,136.0
1039727,KP7-00012,408.0
1039727,KP7-00022,136.0
1039727,KP7-00085,816.0
1039727,KPH-00130,136.0
1039727,KPH-00564,136.0
1039727,KPH-00598,272.0
1039727,KTV-00036,272.0
1039727,KVH-00077,136.0
1039727,KVH-00144,136.0
1039727,OTO-00044,272.0
1039727,PZZ-03273,136.0
1039727,TFD-00046,136.0
1039727,TFD-00049,136.0
1039727,TN4-00036,272.0
1039727,TN4-00044,136.0
1039727,TN4-00053,136.0
1039727,TOZ-00058,136.0
1039727,TPH-00094,272.0
1039727,TPH-00136,136.0
1039727,TZE-00014,136.0
1039727,TZE-00015,136.0
1039727,WDR-00012,272.0
1039727,WDR-00014,952.0
1039727,WDR-00015,1088.0
1039727,WDR-00019,136.0
1039727,WDR-00029,136.0
1039727,WP7-00009,136.0
1039727,WP7-00050,136.0
1039727,WP7-00073,136.0
1039727,WP7-00105,136.0
1039727,WPH-01081,136.0
1039727,WPH-01297,136.0
1039727,WS39-00001,136.0
1039727,WS39-00002,136.0
1039727,WVH-00066,136.0
1039727,WVH-00067,136.0
1039727,WVH-00232,136.0
1039727,WVH-00830,136.0
1039727,WVH-00868,136.0
1039727,WYA-00107,136.0
1039727,WYA-00210,272.0
1039727,WYA-00534,136.0
1039728,DD2-00024,0.0
1039728,DNP-00027,1632.0
1039728,DOZ-00022,272.0
1039728,DOZ-00076,544.0
1039728,DVH-00007,272.0
1039728,DVH-00198,272.0
1039728,FMU-00170,272.0
1039728,FMU-00198,272.0
1039728,HZZ-00244,272.0
1039728,IAD-00339,272.0
1039728,IAD-00365,272.0
1039728,ILT-00200,272.0
1039728,ISG-00259,544.0
1039728,ITI-01212,272.0
1039728,IZZ-00221,272.0
1039728,IZZ-00222,272.0
1039728,JZZ-01661,68.0
1039728,KMU-00062,2720.0
1039728,KMU-00103,272.0
1039728,KMU-00159,544.0
1039728,KMU-00236,272.0
1039728,KP7-00012,816.0
1039728,KP7-00022,272.0
1039728,KP7-00085,1632.0
1039728,KPH-00130,272.0
1039728,KPH-00564,272.0
1039728,KPH-00598,544.0
1039728,KTV-00036,544.0
1039728,KVH-00077,272.0
1039728,KVH-00144,272.0
1039728,OTO-00044,544.0
1039728,PZZ-03273,272.0
1039728,TFD-00046,272.0
1039728,TFD-00049,272.0
1039728,TN4-00036,544.0
1039728,TN4-00044,272.0
1039728,TN4-00053,272.0
1039728,TOZ-00058,272.0
1039728,TPH-00094,544.0
1039728,TPH-00136,272.0
1039728,TZE-00014,272.0
1039728,TZE-00015,272.0
1039728,WDR-00012,544.0
1039728,WDR-00014,1904.0
1039728,WDR-00015,2176.0
1039728,WDR-00019,272.0
1039728,WDR-00029,272.0
1039728,WP7-00009,272.0
1039728,WP7-00050,272.0
1039728,WP7-00073,272.0
1039728,WP7-00105,272.0
1039728,WPH-01081,272.0
1039728,WPH-01297,272.0
1039728,WS39-00001,272.0
1039728,WS39-00002,272.0
1039728,WVH-00066,272.0
1039728,WVH-00067,272.0
1039728,WVH-00232,272.0
1039728,WVH-00830,272.0
1039728,WVH-00868,272.0
1039728,WYA-00107,272.0
1039728,WYA-00210,544.0
1039728,WYA-00534,272.0
1039729,DD2-00024,0.0
1039729,DNP-00027,1632.0
1039729,DOZ-00022,272.0
1039729,DOZ-00076,544.0
1039729,DVH-00007,272.0
1039729,DVH-00198,272.0
1039729,FMU-00170,272.0
1039729,FMU-00198,272.0
1039729,HZZ-00244,272.0
1039729,IAD-00339,272.0
1039729,IAD-00365,272.0
1039729,ILT-00200,272.0
1039729,ISG-00259,544.0
1039729,ITI-01212,272.0
1039729,IZZ-00221,272.0
1039729,IZZ-00222,272.0
1039729,JZZ-01661,68.0
1039729,KMU-00062,2720.0
1039729,KMU-00103,272.0
1039729,KMU-00159,544.0
1039729,KMU-00236,272.0
1039729,KP7-00012,816.0
1039729,KP7-00022,272.0
1039729,KP7-00085,1632.0
1039729,KPH-00130,272.0
1039729,KPH-00564,272.0
1039729,KPH-00598,544.0
1039729,KTV-00036,544.0
1039729,KVH-00077,272.0
1039729,KVH-00144,272.0
1039729,OTO-00044,544.0
1039729,PZZ-03273,272.0
1039729,TFD-00046,272.0
1039729,TFD-00049,272.0
1039729,TN4-00036,544.0
1039729,TN4-00044,272.0
1039729,TN4-00053,272.0
1039729,TOZ-00058,272.0
1039729,TPH-00094,544.0
1039729,TPH-00136,272.0
1039729,TZE-00014,272.0
1039729,TZE-00015,272.0
1039729,WDR-00012,544.0
1039729,WDR-00014,1904.0
1039729,WDR-00015,2176.0
1039729,WDR-00019,272.0
1039729,WDR-00029,272.0
1039729,WP7-00009,272.0
1039729,WP7-00050,272.0
1039729,WP7-00073,272.0
1039729,WP7-00105,272.0
1039729,WPH-01081,272.0
1039729,WPH-01297,272.0
1039729,WS39-00001,272.0
1039729,WS39-00002,272.0
1039729,WVH-00066,272.0
1039729,WVH-00067,272.0
1039729,WVH-00232,272.0
1039729,WVH-00830,272.0
1039729,WVH-00868,272.0
1039729,WYA-00107,272.0
1039729,WYA-00210,544.0
1039729,WYA-00534,272.0
1039731,DD2-00024,1632.0
1039731,DNP-00027,0.0
1039731,DOZ-00022,272.0
1039731,DOZ-00076,544.0
1039731,DVH-00007,272.0
1039731,DVH-00198,272.0
1039731,FMU-00170,272.0
1039731,FMU-00198,272.0
1039731,HZZ-00244,272.0
1039731,IAD-00339,272.0
1039731,IAD-00365,272.0
1039731,ILT-00200,272.0
1039731,ISG-00259,544.0
1039731,ITI-01212,272.0
1039731,IZZ-00221,272.0
1039731,IZZ-00222,272.0
1039731,JZZ-01661,68.0
1039731,KMU-00062,2720.0
1039731,KMU-00103,272.0
1039731,KMU-00159,544.0
1039731,KMU-00236,272.0
1039731,KP7-00012,816.0
1039731,KP7-00022,272.0
1039731,KP7-00085,1632.0
1039731,KPH-00130,272.0
1039731,KPH-00564,272.0
1039731,KPH-00598,544.0
1039731,KTV-00036,544.0
1039731,KVH-00077,272.0
1039731,KVH-00144,272.0
1039731,OTO-00044,544.0
1039731,PZZ-03273,272.0
1039731,TFD-00046,272.0
1039731,TFD-00049,272.0
1039731,TN4-00036,544.0
1039731,TN4-00044,272.0
1039731,TN4-00053,272.0
1039731,TOZ-00058,272.0
1039731,TPH-00094,544.0
1039731,TPH-00136,272.0
1039731,TZE-00014,272.0
1039731,TZE-00015,272.0
1039731,WDR-00012,544.0
1039731,WDR-00014,1904.0
1039731,WDR-00015,2176.0
1039731,WDR-00019,272.0
1039731,WDR-00029,272.0
1039731,WP7-00009,272.0
1039731,WP7-00050,272.0
1039731,WP7-00073,272.0
1039731,WP7-00105,272.0
1039731,WPH-01081,272.0
1039731,WPH-01297,272.0
1039731,WS39-00001,272.0
1039731,WS39-00002,272.0
1039731,WVH-00066,272.0
1039731,WVH-00067,272.0
1039731,WVH-00232,272.0
1039731,WVH-00830,272.0
1039731,WVH-00868,272.0
1039731,WYA-00107,272.0
1039731,WYA-00210,544.0
1039731,WYA-00534,272.0
1039732,DD2-00024,5940.0
1039732,DMC-00014,990.0
1039732,DNP-00027,0.0
1039732,DOZ-00022,990.0
1039732,DOZ-00076,1980.0
1039732,DVH-00007,990.0
1039732,DVH-00198,990.0
1039732,DVH-00266,990.0
1039732,FMU-00170,990.0
1039732,HULP-00531,0.0
1039732,HULP-01384,2.97
1039732,HZZ-00244,990.0
1039732,IAD-00339,990.0
1039732,IAD-00365,990.0
1039732,ILT-00200,990.0
1039732,ISG-00259,990.0
1039732,ITI-01251,990.0
1039732,ITI-01309,990.0
1039732,IZZ-00221,990.0
1039732,IZZ-00222,990.0
1039732,JZZ-00050,990.0
1039732,JZZ-01661,132.0
1039732,KMU-00062,8910.0
1039732,KMU-00159,1980.0
1039732,KMU-00190,990.0
1039732,KMU-00236,990.0
1039732,KP7-00012,2970.0
1039732,KP7-00022,990.0
1039732,KP7-00085,5940.0
1039732,KPH-00564,990.0
1039732,KPH-00598,2970.0
1039732,KTV-00036,990.0
1039732,KTV-00048,1980.0
1039732,KVH-00077,990.0
1039732,KVH-00144,2970.0
1039732,MZZ-01178,9.9
1039732,OTO-00044,1980.0
1039732,PZZ-03453,990.0
1039732,TN4-00036,1980.0
1039732,TN4-00044,990.0
1039732,TN4-00053,990.0
1039732,TOZ-00058,990.0
1039732,TPH-00094,1980.0
1039732,TPH-00136,990.0
1039732,TZE-00014,990.0
1039732,TZE-00015,990.0
1039732,UZZ-01065,990.0
1039732,WDR-00012,1980.0
1039732,WDR-00014,5940.0
1039732,WDR-00015,7920.0
1039732,WDR-00019,990.0
1039732,WDR-00029,2970.0
1039732,WP7-00009,990.0
1039732,WP7-00070,1980.0
1039732,WP7-00105,990.0
1039732,WPH-01081,990.0
1039732,WPH-01297,990.0
1039732,WS39-00002,990.0
1039732,WS43-00017,990.0
1039732,WS66-00032,990.0
1039732,WVH-00067,990.0
1039732,WVH-00232,990.0
1039732,WVH-00830,990.0
1039732,WVH-00970,990.0
1039732,WVH-01017,990.0
1039732,WVH-01081,1980.0
1039732,WYA-00107,990.0
1039732,WYA-00336,990.0
1039733,DD2-00024,5940.0
1039733,DMC-00014,990.0
1039733,DNP-00027,0.0
1039733,DOZ-00022,990.0
1039733,DOZ-00076,1980.0
1039733,DVH-00007,990.0
1039733,DVH-00198,990.0
1039733,DVH-00266,990.0
1039733,FMU-00170,990.0
1039733,HULP-00531,0.0
1039733,HULP-01384,2.97
1039733,HZZ-00244,990.0
1039733,IAD-00339,990.0
1039733,IAD-00365,990.0
1039733,ILT-00200,990.0
1039733,ISG-00259,990.0
1039733,ITI-01251,990.0
1039733,ITI-01309,990.0
1039733,IZZ-00221,990.0
1039733,IZZ-00222,990.0
1039733,JZZ-00050,990.0
1039733,JZZ-01661,132.0
1039733,KMU-00062,8910.0
1039733,KMU-00159,1980.0
1039733,KMU-00190,990.0
1039733,KMU-00236,990.0
1039733,KP7-00012,2970.0
1039733,KP7-00022,990.0
1039733,KP7-00085,5940.0
1039733,KPH-00564,990.0
1039733,KPH-00598,2970.0
1039733,KTV-00036,990.0
1039733,KTV-00048,1980.0
1039733,KVH-00077,990.0
1039733,KVH-00144,2970.0
1039733,MZZ-01178,9.9
1039733,OTO-00044,1980.0
1039733,PZZ-03453,990.0
1039733,TN4-00036,1980.0
1039733,TN4-00044,990.0
1039733,TN4-00053,990.0
1039733,TOZ-00058,990.0
1039733,TPH-00094,1980.0
1039733,TPH-00136,990.0
1039733,TZE-00014,990.0
1039733,TZE-00015,990.0
1039733,UZZ-01065,990.0
1039733,WDR-00012,1980.0
1039733,WDR-00014,5940.0
1039733,WDR-00015,7920.0
1039733,WDR-00019,990.0
1039733,WDR-00029,2970.0
1039733,WP7-00009,990.0
1039733,WP7-00070,1980.0
1039733,WP7-00105,990.0
1039733,WPH-01081,990.0
1039733,WPH-01297,990.0
1039733,WS39-00002,990.0
